towerId,towerName,stageId,stageLabel,tierA,tierB,map,difficulty,won,finalWave,targetWaves,progressPct,livesLeft,startingLives,corePct,leaks,cashEarned,towersBuilt,totalDamage,firstLeakWave,worstWave,worstPressure
anchor,Phase Anchor,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
sunspear,Sunspear Battery,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
flak,Flak Battery,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,80,7812,19,3498,17,24,1
flak,Flak Battery,a2,A2,2,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7776,10,3538,14,24,1
flak,Flak Battery,b2,B2,0,2,orbital,hard,false,21,70,0.3,0,80,0,90,4729,6,2313,12,21,1
flak,Flak Battery,a4,A4,4,0,orbital,hard,false,24,70,0.3429,0,80,0,81,7808,7,3580,14,24,1
flak,Flak Battery,b4,B4,0,4,orbital,hard,false,57,70,0.8143,0,80,0,89,142705,142,418548,21,57,1
flak,Flak Battery,split44,Split 4/4,4,4,orbital,hard,false,60,70,0.8571,0,80,0,99,164300,102,639042,60,60,1
flak,Flak Battery,a6,A6,6,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7814,7,3579,14,24,1
flak,Flak Battery,b6,B6,0,6,orbital,hard,false,56,70,0.8,0,80,0,121,136908,134,375828,21,56,1
flak,Flak Battery,a6b4,A6+B4,6,4,orbital,hard,false,68,70,0.9714,0,80,0,83,243385,164,1501843,68,68,1
flak,Flak Battery,a4b6,A4+B6,4,6,orbital,hard,false,68,70,0.9714,0,80,0,190,242712,156,1497338,68,68,1
cinder,Cinder Mortar,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,83,7764,10,3540,1,24,1
cinder,Cinder Mortar,a2,A2,2,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7820,6,3527,1,24,1
cinder,Cinder Mortar,b2,B2,0,2,orbital,hard,false,70,70,1,0,80,0,90,267457,177,1949983,1,70,1
cinder,Cinder Mortar,a4,A4,4,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7736,4,3474,1,24,1
cinder,Cinder Mortar,b4,B4,0,4,orbital,hard,false,70,70,1,0,80,0,103,266679,145,1997563,1,70,1
cinder,Cinder Mortar,split44,Split 4/4,4,4,orbital,hard,true,70,70,1,50,80,0.625,30,270822,104,2029976,1,2,0.2571
cinder,Cinder Mortar,a6,A6,6,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7736,4,3482,1,24,1
cinder,Cinder Mortar,b6,B6,0,6,orbital,hard,false,70,70,1,0,80,0,100,267580,152,1992280,1,70,1
cinder,Cinder Mortar,a6b4,A6+B4,6,4,orbital,hard,true,70,70,1,50,80,0.625,30,270726,102,2026924,1,2,0.2571
cinder,Cinder Mortar,a4b6,A4+B6,4,6,orbital,hard,true,70,70,1,49,80,0.6125,31,271606,109,2030450,1,2,0.2571
gauss,Gauss Bastion,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
gauss,Gauss Bastion,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
pulse,Pulse Turret,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7816,41,3494,14,24,1
pulse,Pulse Turret,a2,A2,2,0,reactor,hard,false,24,70,0.3429,0,80,0,82,8214,26,3477,14,24,1
pulse,Pulse Turret,b2,B2,0,2,reactor,hard,false,24,70,0.3429,0,80,0,82,8237,27,3501,14,24,1
pulse,Pulse Turret,a4,A4,4,0,reactor,hard,false,24,70,0.3429,0,80,0,83,8176,26,3469,14,24,1
pulse,Pulse Turret,b4,B4,0,4,reactor,hard,false,24,70,0.3429,0,80,0,81,8248,26,3527,14,24,1
pulse,Pulse Turret,split44,Split 4/4,4,4,reactor,hard,false,24,70,0.3429,0,80,0,83,8244,19,3546,13,24,1
pulse,Pulse Turret,a6,A6,6,0,reactor,hard,false,24,70,0.3429,0,80,0,83,8228,26,3493,13,24,1
pulse,Pulse Turret,b6,B6,0,6,reactor,hard,false,24,70,0.3429,0,80,0,80,8250,27,3521,17,24,1
pulse,Pulse Turret,a6b4,A6+B4,6,4,reactor,hard,false,24,70,0.3429,0,80,0,83,8170,20,3468,17,24,1
pulse,Pulse Turret,a4b6,A4+B6,4,6,reactor,hard,false,24,70,0.3429,0,80,0,81,8169,20,3465,17,24,1
tesla,Tesla Coil,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,81,8234,26,3488,14,24,1
tesla,Tesla Coil,a2,A2,2,0,reactor,hard,false,24,70,0.3429,0,80,0,82,8230,13,3515,14,24,1
tesla,Tesla Coil,b2,B2,0,2,reactor,hard,false,24,70,0.3429,0,80,0,81,8166,12,3478,11,24,1
tesla,Tesla Coil,a4,A4,4,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7807,12,3511,14,24,1
tesla,Tesla Coil,b4,B4,0,4,reactor,hard,false,24,70,0.3429,0,80,0,80,8171,12,3495,11,24,1
tesla,Tesla Coil,split44,Split 4/4,4,4,reactor,hard,false,24,70,0.3429,0,80,0,82,7792,8,3569,14,24,1
tesla,Tesla Coil,a6,A6,6,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7807,12,3509,14,24,1
tesla,Tesla Coil,b6,B6,0,6,reactor,hard,false,24,70,0.3429,0,80,0,80,8183,12,3481,11,24,1
tesla,Tesla Coil,a6b4,A6+B4,6,4,reactor,hard,false,24,70,0.3429,0,80,0,82,7802,8,3570,14,24,1
tesla,Tesla Coil,a4b6,A4+B6,4,6,reactor,hard,false,24,70,0.3429,0,80,0,82,7807,8,3586,14,24,1
cryo,Cryo Emitter,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,2,0,1,5,1
cryo,Cryo Emitter,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b2,B2,0,2,reactor,hard,false,7,70,0.1,0,80,0,80,581,2,239,1,7,1
cryo,Cryo Emitter,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b4,B4,0,4,reactor,hard,false,8,70,0.1143,0,80,0,80,768,2,333,1,8,1
cryo,Cryo Emitter,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b6,B6,0,6,reactor,hard,false,7,70,0.1,0,80,0,80,581,2,239,1,7,1
cryo,Cryo Emitter,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
rail,Railgun Post,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7792,16,4759,14,24,1
rail,Railgun Post,a2,A2,2,0,reactor,hard,false,18,70,0.2571,0,80,0,80,3372,4,2183,5,18,1
rail,Railgun Post,b2,B2,0,2,reactor,hard,false,21,70,0.3,0,80,0,81,5021,6,3151,7,21,1
rail,Railgun Post,a4,A4,4,0,reactor,hard,false,20,70,0.2857,0,80,0,82,4304,3,2793,5,20,1
rail,Railgun Post,b4,B4,0,4,reactor,hard,false,21,70,0.3,0,80,0,82,4989,6,3151,7,21,1
rail,Railgun Post,split44,Split 4/4,4,4,reactor,hard,false,16,70,0.2286,0,80,0,82,2839,2,1937,7,16,1
rail,Railgun Post,a6,A6,6,0,reactor,hard,false,20,70,0.2857,0,80,0,82,4401,3,2802,6,20,1
rail,Railgun Post,b6,B6,0,6,reactor,hard,false,21,70,0.3,0,80,0,80,5022,6,3175,7,21,1
rail,Railgun Post,a6b4,A6+B4,6,4,reactor,hard,false,16,70,0.2286,0,80,0,81,2840,2,1942,7,16,1
rail,Railgun Post,a4b6,A4+B6,4,6,reactor,hard,false,13,70,0.1857,0,80,0,82,1899,2,1410,7,13,1
missile,Missile Battery,base,Base,0,0,reactor,hard,false,21,70,0.3,0,80,0,80,5039,8,3687,4,21,1
missile,Missile Battery,a2,A2,2,0,reactor,hard,false,24,70,0.3429,0,80,0,80,7768,6,5234,16,24,1
missile,Missile Battery,b2,B2,0,2,reactor,hard,false,17,70,0.2429,0,80,0,82,3070,3,3662,7,17,1
missile,Missile Battery,a4,A4,4,0,reactor,hard,false,20,70,0.2857,0,80,0,80,4438,3,3446,16,20,1
missile,Missile Battery,b4,B4,0,4,reactor,hard,false,13,70,0.1857,0,80,0,80,1998,2,2776,7,13,1
missile,Missile Battery,split44,Split 4/4,4,4,reactor,hard,false,20,70,0.2857,0,80,0,82,4510,2,4803,11,20,1
missile,Missile Battery,a6,A6,6,0,reactor,hard,false,24,70,0.3429,0,80,0,80,7711,4,5238,16,24,1
missile,Missile Battery,b6,B6,0,6,reactor,hard,false,13,70,0.1857,0,80,0,81,1984,2,2696,7,13,1
missile,Missile Battery,a6b4,A6+B4,6,4,reactor,hard,false,24,70,0.3429,0,80,0,82,7753,3,7717,11,24,1
missile,Missile Battery,a4b6,A4+B6,4,6,reactor,hard,false,24,70,0.3429,0,80,0,80,7764,3,7729,11,24,1
drone,Drone Carrier,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7715,11,3496,1,24,1
drone,Drone Carrier,a2,A2,2,0,reactor,hard,false,27,70,0.3857,0,80,0,83,12091,9,5415,1,27,1
drone,Drone Carrier,b2,B2,0,2,reactor,hard,false,20,70,0.2857,0,80,0,81,4537,4,2247,1,20,1
drone,Drone Carrier,a4,A4,4,0,reactor,hard,false,39,70,0.5571,0,80,0,80,48380,25,41312,1,39,1
drone,Drone Carrier,b4,B4,0,4,reactor,hard,false,17,70,0.2429,0,80,0,80,3059,2,1592,1,17,1
drone,Drone Carrier,split44,Split 4/4,4,4,reactor,hard,false,50,70,0.7143,0,80,0,87,100136,31,184747,1,50,1
drone,Drone Carrier,a6,A6,6,0,reactor,hard,false,39,70,0.5571,0,80,0,82,48201,24,41253,1,39,1
drone,Drone Carrier,b6,B6,0,6,reactor,hard,false,17,70,0.2429,0,80,0,82,3053,2,1585,1,17,1
drone,Drone Carrier,a6b4,A6+B4,6,4,reactor,hard,false,20,70,0.2857,0,80,0,83,4535,2,2319,1,20,1
drone,Drone Carrier,a4b6,A4+B6,4,6,reactor,hard,false,50,70,0.7143,0,80,0,96,100162,31,184355,1,50,1
emp,EMP Spire,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cantor,Starlight Cantor,base,Base,0,0,reactor,hard,false,6,70,0.0857,0,80,0,80,388,1,154,1,6,1
cantor,Starlight Cantor,a2,A2,2,0,reactor,hard,false,6,70,0.0857,0,80,0,81,383,1,154,1,6,1
cantor,Starlight Cantor,b2,B2,0,2,reactor,hard,false,6,70,0.0857,0,80,0,80,381,1,153,1,6,1
cantor,Starlight Cantor,a4,A4,4,0,reactor,hard,false,6,70,0.0857,0,80,0,80,386,1,154,1,6,1
cantor,Starlight Cantor,b4,B4,0,4,reactor,hard,false,6,70,0.0857,0,80,0,81,385,1,154,1,6,1
cantor,Starlight Cantor,split44,Split 4/4,4,4,reactor,hard,false,6,70,0.0857,0,80,0,81,385,1,154,1,6,1
cantor,Starlight Cantor,a6,A6,6,0,reactor,hard,false,6,70,0.0857,0,80,0,80,381,1,153,1,6,1
cantor,Starlight Cantor,b6,B6,0,6,reactor,hard,false,6,70,0.0857,0,80,0,81,383,1,153,1,6,1
cantor,Starlight Cantor,a6b4,A6+B4,6,4,reactor,hard,false,6,70,0.0857,0,80,0,81,383,1,154,1,6,1
cantor,Starlight Cantor,a4b6,A4+B6,4,6,reactor,hard,false,6,70,0.0857,0,80,0,80,381,1,153,1,6,1
prismarr,Prism Array,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
ember,Ember Lattice,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7792,16,0,14,24,1
ember,Ember Lattice,a2,A2,2,0,reactor,hard,false,24,70,0.3429,0,80,0,82,8245,9,0,14,24,1
ember,Ember Lattice,b2,B2,0,2,reactor,hard,false,42,70,0.6,0,80,0,92,61363,54,46629,42,42,1
ember,Ember Lattice,a4,A4,4,0,reactor,hard,false,24,70,0.3429,0,80,0,82,8245,9,0,14,24,1
ember,Ember Lattice,b4,B4,0,4,reactor,hard,false,42,70,0.6,0,80,0,99,61501,53,46527,42,42,1
ember,Ember Lattice,split44,Split 4/4,4,4,reactor,hard,false,49,70,0.7,0,80,0,85,97227,57,105693,42,49,1
ember,Ember Lattice,a6,A6,6,0,reactor,hard,false,24,70,0.3429,0,80,0,82,8240,9,0,14,24,1
ember,Ember Lattice,b6,B6,0,6,reactor,hard,false,42,70,0.6,0,80,0,94,61473,54,46488,16,42,1
ember,Ember Lattice,a6b4,A6+B4,6,4,reactor,hard,false,46,70,0.6571,0,80,0,209,80324,48,68533,42,46,1
ember,Ember Lattice,a4b6,A4+B6,4,6,reactor,hard,false,49,70,0.7,0,80,0,101,97021,56,103803,44,49,1
anchor,Phase Anchor,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
anchor,Phase Anchor,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
sunspear,Sunspear Battery,base,Base,0,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a2,A2,2,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b2,B2,0,2,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a4,A4,4,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b4,B4,0,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,split44,Split 4/4,4,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a6,A6,6,0,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,b6,B6,0,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a6b4,A6+B4,6,4,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
sunspear,Sunspear Battery,a4b6,A4+B6,4,6,reactor,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
flak,Flak Battery,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,83,7811,19,3547,14,24,1
flak,Flak Battery,a2,A2,2,0,reactor,hard,false,24,70,0.3429,0,80,0,80,7815,10,3597,14,24,1
flak,Flak Battery,b2,B2,0,2,reactor,hard,false,28,70,0.4,0,80,0,85,13901,17,6776,20,28,1
flak,Flak Battery,a4,A4,4,0,reactor,hard,false,24,70,0.3429,0,80,0,82,7813,7,3620,14,24,1
flak,Flak Battery,b4,B4,0,4,reactor,hard,false,58,70,0.8286,0,80,0,95,145911,147,463482,55,58,1
flak,Flak Battery,split44,Split 4/4,4,4,reactor,hard,false,68,70,0.9714,0,80,0,384,240395,185,1519492,60,68,1
flak,Flak Battery,a6,A6,6,0,reactor,hard,false,24,70,0.3429,0,80,0,81,7818,7,3623,14,24,1
flak,Flak Battery,b6,B6,0,6,reactor,hard,false,58,70,0.8286,0,80,0,381,147903,142,488455,58,58,1
flak,Flak Battery,a6b4,A6+B4,6,4,reactor,hard,false,68,70,0.9714,0,80,0,762,238386,179,1491741,68,68,1
flak,Flak Battery,a4b6,A4+B6,4,6,reactor,hard,false,68,70,0.9714,0,80,0,97,239493,183,1549723,68,68,1
cinder,Cinder Mortar,base,Base,0,0,reactor,hard,false,24,70,0.3429,0,80,0,80,7827,11,3585,1,24,1
cinder,Cinder Mortar,a2,A2,2,0,reactor,hard,false,30,70,0.4286,0,80,0,81,17207,12,9460,1,30,1
cinder,Cinder Mortar,b2,B2,0,2,reactor,hard,false,70,70,1,0,80,0,88,265971,177,1989001,1,70,1
cinder,Cinder Mortar,a4,A4,4,0,reactor,hard,false,34,70,0.4857,0,80,0,80,29687,15,19513,1,34,1
